"Source_File","lit_id","target_ref","source_book","source.chapter","author_ref","quality_rank","originalsource_sentence","id","target","source","original_text","grade","entity_type","description","quote","source_chapter","original_source_sentence","person_id","target_name","type","evidence_file","evidence.chapter","target_name_cn","author_name_cn","target_type","literature_ref","evaluation_type"
"历代名画记_M3.2_文献著录与品评.csv","lit_46984a32","谢稚","《历代名画记》","卷五 晋","张彦远","下品","谢稚，下品。陈郡阳夏人。初为晋司徒主簿，入宋为宁朔将军、西阳太守。宋《邓琬传》。有《稚子》《列女》《康侯像》《列女母仪图》《列女贞节图》《列女贤明图》《列女仁智图》《列女传》一、《游仙翡翠篇》《列女辩通图》《三马伯乐图》《㶉鶒图》《孝子图》《十弟子图》《三牛图》《濠梁图》《轻车迅迈图》《列女画》《秋兴图》《孝经图》《列女图》《大列女图》《康侯图》《晋宣王及魏名臣图》、杂画一、《楚令尹泣岐蛇图》《孟母图》《游仙图》《秦王游海图》《洛阳门翻车并水图》《汾阴醮鼎图》《狩河阳图》，并传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_0ba86657","戴逵","《历代名画记》","卷五 晋","张彦远","","夏侯瞻，下品。谢云：“气韵不足，精密有余。擅名当代，事非虚美。”在第三品毛惠远下、戴逵上。《郢匠图》《高士图》《倕山图》《楚人祠鬼神图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_f7f062ab","毛惠远","《历代名画记》","卷五 晋","张彦远","","夏侯瞻，下品。谢云：“气韵不足，精密有余。擅名当代，事非虚美。”在第三品毛惠远下、戴逵上。《郢匠图》《高士图》《倕山图》《楚人祠鬼神图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_06b6747a","夏侯瞻","《历代名画记》","卷五 晋","张彦远","下品","夏侯瞻，下品。谢云：“气韵不足，精密有余。擅名当代，事非虚美。”在第三品毛惠远下、戴逵上。《郢匠图》《高士图》《倕山图》《楚人祠鬼神图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_17c12b20","嵇康","《历代名画记》","卷五 晋","张彦远","","嵇康，字叔夜，谯国铚人。能属词，善鼓琴，工书画，美风仪。在魏拜中散大夫，入晋不仕。自以高洁难期，所与神交者，唯王戎、山涛等，为“竹林七贤”而已。性巧绝，与向秀共锻于柳树下。锺会，贵公子也，往访之，康不礼焉。会构祸康于文帝，时年四十。见《晋书》。《狮子击象图》《巢由图》传于代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_eca717a0","王濛","《历代名画记》","卷五 晋","张彦远","","王濛，字仲祖，晋阳人。放诞不羁，书比庾翼，丹青甚妙，颜希高达。常往驴肆家画轜车。自云：“我嗜酒，好肉，善画，但人有饮食、美酒、精绢，我何不往也！”特善清言，为时所重。卒时年三十九。官至司徒左长史。《晋书》有传，事见《中兴书》。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_774f5403","戴逵","《历代名画记》","卷五 晋","长史见之","","戴逵，字安道，谯郡铚人。幼有巧慧，聪悟博学，善鼓琴，工书画。为童儿时，以白瓦屑、鸡卵汁和溲作小碑子，为《郑玄碑》，时称“词美书精，器度巧绝”。其画古人山水极妙。十余岁时，于瓦棺寺中画，王长史见之云：“此儿非独能画，终享大名，吾恨不得见其盛时。”逵尝就范宣学，范见逵画，以为亡用之事，不宜虚劳心思。逵乃与宣画《南都赋》，范观毕，嗟叹，甚以为有益，乃亦学画。逵既巧思，又善铸佛像及雕刻。曾造无量寿木像，高丈六，并菩萨。逵以古制朴拙，至于开敬，不足动心，乃潜坐帷中，密听众论。所听褒贬，辄加详研，积思三年，刻像乃成。迎至山阴灵宝寺，郗超观而礼之，撮香誓曰（云云）。既而手中香勃然烟上，极目云际。前后征拜，终不起。太元二十一年也。见《晋书》、及《宋书》、及《逵别传》、徐广《晋记》《会稽记》《郭子》、刘义庆《世说》、宋朝《临川玉冥验记》。此像今在越州嘉祥寺。今亦有逵手铸铜佛并二菩萨，在故洛阳城白马寺，隋文帝自荆南兴皇寺取来。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_3f58eaba","戴逵","《历代名画记》","卷五 晋","张彦远","","负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_343086d4","陆探微","《历代名画记》","卷六 宋","张彦远","上品上","陆探微，上品上。吴人也。宋明帝时常在侍从。丹青之妙，最推工者。《宋书》有名。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_b63e12c4","陆探微","《历代名画记》","卷六 宋","谢赫评","","谢赫评云：“画有六法，自古作者鲜能备之，唯陆探微及卫协备之矣。穷理尽性，事绝言象。包前孕后，古今独立。非激扬可至，铨量之极乎。上品之上，亡地寄言，故居标第一。”第一品第一人。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_b622d989","卫协","《历代名画记》","卷六 宋","谢赫评","","谢赫评云：“画有六法，自古作者鲜能备之，唯陆探微及卫协备之矣。穷理尽性，事绝言象。包前孕后，古今独立。非激扬可至，铨量之极乎。上品之上，亡地寄言，故居标第一。”第一品第一人。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_393681c6","荀勖","《历代名画记》","卷六 宋","李嗣真","","李嗣真云：“‘亡地寄言，故居标第一’，此言过当。但顾长康之迹，可使陆君失步，荀勖绝倒。然则称万代蓍龟衡镜者，顾、陆同居上品第一。”","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_dac08221","方之绥","《历代名画记》","卷六 宋","张彦远","","顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_2889b8c6","顾宝光","《历代名画记》","卷六 宋","张彦远","中品上","顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_ce61a26c","陆探微","《历代名画记》","卷六 宋","张彦远","","顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_6635a1c5","史道硕","《历代名画记》","卷六 宋","张彦远","","顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_b39e8357","王维","《历代名画记》","卷六 宋","张彦远","","顾宝光，中品上。吴郡人。善书画。大明中为尚书、水部郎。见《宋书·陆探微传》云，司徒左曹掾。谢云：“全法陆家，事事宗禀。方之绥、倩则优。”在第四品蘧道愍下，王维、史道硕上。《射雉图》《豫章王像》《泰始名臣图》《宋竟陵王像》《瑾公像》《㶉鶒图》《张兴像》《泰始勋臣像》《王翼之像》《勋贤像》《褚渊衣架图》《天竺僧》（麻纸画）、《洛中车马斗鸡图》《越中风俗图》，并传于世。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_4e97b4ca","宗炳","《历代名画记》","卷六 宋","张彦远","中品中","宗炳，字少文，中品中。南阳涅阳人。善书画。江夏王义恭尝荐炳于宰相，前后辟召，竟不就。善琴书，好山水。西陟荆、巫，南登衡岳，因结宇衡山，怀尚平之志。以疾还江陵，叹曰：“噫！老病俱至，名山恐难遍游，唯当澄怀观道，卧以游之。”凡所游历，皆图于壁，坐卧向之，其高情如此。年六十九。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_5b0974c8","王微","《历代名画记》","卷六 宋","人何偃书","下品","王微，字景玄，下品。琅琊临沂人。善书画。尝居一屋，读书玩古，不出十余年。与友人何偃书曰：“吾性知画，盖鸣鹄识夜之机。盘纡纠纷，咸纪心目。故山水之好，一往迹求，皆得仿佛。”竟不就辟。世祖以贞栖绝俗，赠秘书监。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_7da19eab","谢庄","《历代名画记》","卷六 宋","张彦远","","谢庄，字希逸，陈郡阳夏人。幼有才学，初为始兴王濬后军参军。性多巧思，善画。制木方丈，图天下山川、土地，各有分理。离之则州、郡殊，合之则宇内为一。作《画琴帖序》，自序其画云。泰始二年卒。官至光禄大夫、散骑常侍兼中书令。年四十六。赠右光禄大夫，谥宪子。见《宋书》，又《庄集》。","","","","","","","","","","","","","","","","","","","",""
"历代名画记_M3.2_文献著录与品评.csv","lit_36fd3ea0","袁倩","《历代名画记》","卷六 宋","张彦远","中品上","袁倩。中品上。谢云：“北面陆氏，最为高足。象人之妙，亚美前修。但守师法，不出新意。其于妇人，特为古拙。”在第二品陆绥下，姚昙度上。《徐令》（麻纸）、《豫章王像》《张畅等像》《王抗棋图》《会献图》《正声伎图》《御临轩图》《朝臣十二人图》《吴楚夜踏歌图》《豫章王宴宾图》《天女》（白画）、《东晋高僧》（白画）、《二龙图》《貌三人像》（不题名字），并冠武弁，有太清年月，并行于世。又《维摩诘变》一卷，百有余事，运思高妙，“六法”备呈，置位无差。若神灵感会，精光指顾，得瞻仰威容，前使顾、陆知惭，后得张、阎骇叹。又有《苍梧图》，传于前代也。","","","","","","","","","","","","","","","","","","","",""
