"Source_File","cv_id","person_ref","entry_mode","official_title","rank","tenure","location_ref","time_ref","event_type","source_book","source_chapter","original_source_sentence","name","originalsource_sentence","source.chapter","originalsource","person_name_cn","person_name","entry_mode_cn","event_type_cn","description"
"历代名画记_M2.2_履历与时空轨迹.csv","cv_89887b74","meso_王廙","","平南将军","","","","","Official_Post","《历代名画记》","卷五 晋","王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_664ebefd","meso_王廙","","荆州刺史","","","荆州","","Official_Post","《历代名画记》","卷五 晋","王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_3efabe68","meso_王廙","","护南蛮校尉","","","护南蛮","","Official_Post","《历代名画记》","卷五 晋","王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_9eac43b9","meso_王廙","","侍中","","","","","Official_Post","《历代名画记》","卷五 晋","王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_0f1ce5f6","meso_王廙","","","","","琅琊临沂","","Origin","《历代名画记》","卷五 晋","王廙，字世将，上品上。琅琊临沂人。善属词，工书画，过江后为晋代书画第一，音律众妙毕综。元帝时为左卫将军，封武康侯。时镇军谢尚于武昌昌乐寺造东塔，戴若思造西塔，并请廙画。王敦用廙为平南将军、荆州刺史、护南蛮校尉。赠侍中，年四十七。见《晋书》及何法盛《晋中兴书》。廙画为晋明帝师，书为右军法。时右军亦学画于廙，廙画《孔子十弟子》，赞云：“余兄子羲之，幼而岐嶷，必将隆余堂构。今始年十六，学艺之外，书画过目便能，就余请书画法，余画《孔子十弟子图》以励之。嗟尔羲之，可不勖哉！画乃吾自画，书乃吾自书，吾余事虽不足法，而书画固可法。欲汝学书，则知积学可以致远；学画，可以知师弟子行己之道。又各为汝赞之。”见廙本集。有《异兽图》《列女仁智图》《狮子击象图》《吴楚放牧图》《鱼龙戏水绢图》《村社齐》（屏风）、《犀兕图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_904b808f","meso_王羲之","","","中品下","","","","Rank","《历代名画记》","卷五 晋","王羲之，字逸少，中品下。廙从子也。风格爽举，不顾常流。书既为古今之冠冕，丹青亦妙。官至右军将军、会稽内史。升平五年卒，年五十九。赠金紫光禄大夫。见《晋书》。《杂兽图》《临镜自写真图》、扇上画小人物传于前代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_6a1fe0a1","meso_王羲之","","右军将军","","","右军","升平","Official_Post","《历代名画记》","卷五 晋","王羲之，字逸少，中品下。廙从子也。风格爽举，不顾常流。书既为古今之冠冕，丹青亦妙。官至右军将军、会稽内史。升平五年卒，年五十九。赠金紫光禄大夫。见《晋书》。《杂兽图》《临镜自写真图》、扇上画小人物传于前代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_19f85da7","meso_王羲之","","会稽内史","","","会稽","升平","Official_Post","《历代名画记》","卷五 晋","王羲之，字逸少，中品下。廙从子也。风格爽举，不顾常流。书既为古今之冠冕，丹青亦妙。官至右军将军、会稽内史。升平五年卒，年五十九。赠金紫光禄大夫。见《晋书》。《杂兽图》《临镜自写真图》、扇上画小人物传于前代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f786d56f","meso_王羲之","","金紫光禄大夫","","","","升平","Official_Post","《历代名画记》","卷五 晋","王羲之，字逸少，中品下。廙从子也。风格爽举，不顾常流。书既为古今之冠冕，丹青亦妙。官至右军将军、会稽内史。升平五年卒，年五十九。赠金紫光禄大夫。见《晋书》。《杂兽图》《临镜自写真图》、扇上画小人物传于前代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_b631857a","meso_康昕","","","下品","","","","Rank","《历代名画记》","卷五 晋","康昕，字君明，下品。外国胡人，或云义兴人。书类子敬，亦比羊欣，曾潜易子敬题方山亭壁，子敬初不疑之。画又为妙绝。官至临沂令。孙畅之云“胜杨惠”。《五兽图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_4944d6ad","meso_康昕","","临沂令","","","临沂","","Official_Post","《历代名画记》","卷五 晋","康昕，字君明，下品。外国胡人，或云义兴人。书类子敬，亦比羊欣，曾潜易子敬题方山亭壁，子敬初不疑之。画又为妙绝。官至临沂令。孙畅之云“胜杨惠”。《五兽图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_594dc709","meso_康昕","","","","","外国胡","","Origin","《历代名画记》","卷五 晋","康昕，字君明，下品。外国胡人，或云义兴人。书类子敬，亦比羊欣，曾潜易子敬题方山亭壁，子敬初不疑之。画又为妙绝。官至临沂令。孙畅之云“胜杨惠”。《五兽图》传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_f46af654","meso_史道硕","","","上品下","","","","Rank","《历代名画记》","卷五 晋","史道硕。上品下。孙畅之云：“道硕兄弟四人并善画，道硕工人、马及鹅。”谢云：“硕与王微，并师荀、卫，王得其意，史传其似。”《古贤图》《金谷图》《鹅图》《牛图》《七贤图》《七命图》《蜀都赋图》《三马图》《八骏图》《服乘箴图》《酒德颂图》《琴赋图》《嵇中散诗图》《田家十月图》《马图》《王骏戈船图》《梵僧图》《燕人送荆轲图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_68348af3","meso_史道硕","","僧","","","","","Identity","《历代名画记》","卷五 晋","史道硕。上品下。孙畅之云：“道硕兄弟四人并善画，道硕工人、马及鹅。”谢云：“硕与王微，并师荀、卫，王得其意，史传其似。”《古贤图》《金谷图》《鹅图》《牛图》《七贤图》《七命图》《蜀都赋图》《三马图》《八骏图》《服乘箴图》《酒德颂图》《琴赋图》《嵇中散诗图》《田家十月图》《马图》《王骏戈船图》《梵僧图》《燕人送荆轲图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_cf0f635e","meso_谢稚","","","下品","","","","Rank","《历代名画记》","卷五 晋","谢稚，下品。陈郡阳夏人。初为晋司徒主簿，入宋为宁朔将军、西阳太守。宋《邓琬传》。有《稚子》《列女》《康侯像》《列女母仪图》《列女贞节图》《列女贤明图》《列女仁智图》《列女传》一、《游仙翡翠篇》《列女辩通图》《三马伯乐图》《㶉鶒图》《孝子图》《十弟子图》《三牛图》《濠梁图》《轻车迅迈图》《列女画》《秋兴图》《孝经图》《列女图》《大列女图》《康侯图》《晋宣王及魏名臣图》、杂画一、《楚令尹泣岐蛇图》《孟母图》《游仙图》《秦王游海图》《洛阳门翻车并水图》《汾阴醮鼎图》《狩河阳图》，并传于代。","","","","","","","","",""
"历代名画记_M2.2_履历与时空轨迹.csv","cv_2c14ae7e","meso_谢稚","","晋司徒主簿","","","晋司徒","","Official_Post","《历代名画记》","卷五 晋","谢稚，下品。陈郡阳夏人。初为晋司徒主簿，入宋为宁朔将军、西阳太守。宋《邓琬传》。有《稚子》《列女》《康侯像》《列女母仪图》《列女贞节图》《列女贤明图》《列女仁智图》《列女传》一、《游仙翡翠篇》《列女辩通图》《三马伯乐图》《㶉鶒图》《孝子图》《十弟子图》《三牛图》《濠梁图》《轻车迅迈图》《列女画》《秋兴图》《孝经图》《列女图》《大列女图》《康侯图》《晋宣王及魏名臣图》、杂画一、《楚令尹泣岐蛇图》《孟母图》《游仙图》《秦王游海图》《洛阳门翻车并水图》《汾阴醮鼎图》《狩河阳图》，并传于代。","","","","","","","","",""
