"Source_File","work_id","title","creator_ref","period_ref","icon_ref","status","support","dimensions","repository","source_book","source.chapter","originalsource_sentence","originalsource","location_ref","source_chapter","original_source_sentence","creator_name","creator_name_cn","period_name_cn"
"历代名画记_M3.1_作品实体表.csv","work_1342531e","魏晋名臣画赞","meso_康昕","晋","地图/杂画","","Scroll","","","《历代名画记》","卷五 晋","重嵇康四言诗，画为图。常云：“‘手挥五弦’易，‘目送归鸿’难。”又画谢幼舆于一岩里，人问所以，顾云：“一丘一壑，自谓过之，此子宜置岩壑中。”又常画中兴帝相列像，妙极一时。著《魏晋名臣画赞》，评量甚多。又有《论画》一篇，皆模写要法。义熙初，为散骑常侍。见《晋史》《中兴书》、檀道鸾《续晋阳秋》、刘义庆《世说》及顾集。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_f71c06b0","续晋阳秋","meso_康昕","晋","地图/杂画","","Scroll","","","《历代名画记》","卷五 晋","重嵇康四言诗，画为图。常云：“‘手挥五弦’易，‘目送归鸿’难。”又画谢幼舆于一岩里，人问所以，顾云：“一丘一壑，自谓过之，此子宜置岩壑中。”又常画中兴帝相列像，妙极一时。著《魏晋名臣画赞》，评量甚多。又有《论画》一篇，皆模写要法。义熙初，为散骑常侍。见《晋史》《中兴书》、檀道鸾《续晋阳秋》、刘义庆《世说》及顾集。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_0de882d1","世说","meso_康昕","晋","地图/杂画","","Scroll","","","《历代名画记》","卷五 晋","重嵇康四言诗，画为图。常云：“‘手挥五弦’易，‘目送归鸿’难。”又画谢幼舆于一岩里，人问所以，顾云：“一丘一壑，自谓过之，此子宜置岩壑中。”又常画中兴帝相列像，妙极一时。著《魏晋名臣画赞》，评量甚多。又有《论画》一篇，皆模写要法。义熙初，为散骑常侍。见《晋史》《中兴书》、檀道鸾《续晋阳秋》、刘义庆《世说》及顾集。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_3713d75e","中兴帝相列像","meso_康昕","晋","人物","","Scroll","","","《历代名画记》","卷五 晋","重嵇康四言诗，画为图。常云：“‘手挥五弦’易，‘目送归鸿’难。”又画谢幼舆于一岩里，人问所以，顾云：“一丘一壑，自谓过之，此子宜置岩壑中。”又常画中兴帝相列像，妙极一时。著《魏晋名臣画赞》，评量甚多。又有《论画》一篇，皆模写要法。义熙初，为散骑常侍。见《晋史》《中兴书》、檀道鸾《续晋阳秋》、刘义庆《世说》及顾集。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_4b502acd","维摩诘","meso_顾恺之","晋","佛教","","Scroll","五十尺","","《历代名画记》","卷五 晋","《建康实录》云：“谢赫论江左画人，吴曹不兴、晋顾长康、宋陆探微皆为上品，余皆中、下品。连五十尺绢画一像，心敏手运，须臾立成。头面、手足、胸臆、肩背，亡遗失尺度。此其难也，曹不兴能之。”长康又曾于瓦棺寺北小殿画《维摩诘》，画迄，光彩耀目数日。《京师寺记》云：兴宁中，瓦棺寺初置，僧众设会，请朝贤鸣刹注疏。其时士大夫莫有过十万者，既至长康，直打刹注百万。长康素贫，众以为大言。后寺众请勾疏，长康曰：‘宜备一壁。’遂闭户往来一月余日，所画维摩诘一躯。工毕，将欲点眸子，乃谓寺僧曰：‘第一日，观者请施十万，第二日五万，第三日可任例责施。’及开户，光照一寺，施者填咽，俄而得百万钱。”","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_006730f5","三狮子图","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_0f19e6fa","晋帝相列像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_2061af54","阮修像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_934fddf9","阮咸像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_42f17f12","十一头狮子","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_53796236","司马宣王像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_e91cd305","刘牢之像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_9abac381","虎射杂鸷鸟图","meso_顾恺之","晋","花鸟走兽","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_3aa323b4","庐山会图","meso_顾恺之","晋","地图/杂画","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_07924d70","水府图","meso_顾恺之","晋","地图/杂画","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
"历代名画记_M3.1_作品实体表.csv","work_06d965ab","司马宣王并魏二太子像","meso_顾恺之","晋","人物","","Screen","","","《历代名画记》","卷五 晋","白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。","","","","","","",""
